STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,na_item,National accounts indicator (ESA 2010),finpos,Financial position,stk_flow,Stock or flow,sector,Sector,sector2,Counterpart sector,co_nco,Consolidated/Non consolidated,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,BG,Bulgaria,2025-Q2,,-7562.7,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2018-Q1,,-14090.1,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2018-Q2,,-13768.6,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2018-Q3,,-10180.2,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2018-Q4,,-10045.8,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2019-Q1,,-10397.7,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2019-Q2,,-11026.5,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2019-Q3,,-10947.7,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2019-Q4,,-11197.1,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2020-Q1,,-10898.6,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2020-Q2,,-11697.8,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2020-Q3,,-12374.7,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2020-Q4,,-13531.6,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2021-Q1,,-13887.0,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2021-Q2,,-14680.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2021-Q3,,-14459.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2021-Q4,,-13406.2,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2022-Q1,,-12286.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2022-Q2,,-11365.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2022-Q3,,-10497.2,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2022-Q4,,-8824.8,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2023-Q1,,-8871.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2023-Q2,,-9014.8,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2023-Q3,,-8086.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2023-Q4,,-9003.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2024-Q1,,-8549.5,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2024-Q2,,-8636.6,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2024-Q3,,-8217.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2024-Q4,,-8280.1,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2025-Q1,,-7633.2,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CY,Cyprus,2025-Q2,,-8000.0,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2018-Q1,,-21849.5,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2018-Q2,,-17588.6,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2018-Q3,,-17965.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2018-Q4,,-18046.1,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2019-Q1,,-18356.6,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2019-Q2,,-16998.3,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2019-Q3,,-16847.1,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2019-Q4,,-17958.6,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2020-Q1,,-22190.0,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2020-Q2,,-26033.4,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2020-Q3,,-28494.5,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2020-Q4,,-31149.6,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2021-Q1,,-32860.8,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2021-Q2,,-32967.2,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2021-Q3,,-31543.5,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2021-Q4,,-31797.5,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2022-Q1,,-29656.5,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2022-Q2,,-21366.1,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2022-Q3,,-25817.7,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2022-Q4,,-33820.9,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2023-Q1,,-37060.5,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2023-Q2,,-39057.9,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2023-Q3,,-37668.6,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2023-Q4,,-47376.8,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2024-Q1,,-51252.2,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2024-Q2,,-48137.8,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2024-Q3,,-50226.9,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2024-Q4,,-52319.1,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2025-Q1,,-52499.6,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,CZ,Czechia,2025-Q2,,-50027.0,,p,provisional,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,DE,Germany,2018-Q1,,-1123513.0,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,DE,Germany,2018-Q2,,-1051114.0,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,DE,Germany,2018-Q3,,-1056317.0,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,DE,Germany,2018-Q4,,-1079702.0,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,DE,Germany,2019-Q1,,-1084728.0,,,,,
dataflow,ESTAT:GOV_10Q_GGFA(1.0),Quarterly financial accounts for general government,Q,Quarterly,BF90,Financial net worth,LIAB,Liabilities,STK,Stock,S13,General government,S1_S2,Total economy and rest of the world,CO,Consolidated,MIO_EUR,Million euro,DE,Germany,2019-Q2,,-1047108.0,,,,,
